"";"fill";"y";"x";"PANEL";"group";"flipped_aes";"ymin";"ymax";"xmin";"xmax";"colour";"size";"linetype";"alpha"
"208";"#EAEAEA";0,857721336576742;18;"4";2;FALSE;0,631487306577695;0,857721336576742;18;18;NA;0,5;1;0,62
"209";"#EAEAEA";0,875873014306172;19;"4";2;FALSE;0,63048829350073;0,875873014306172;19;19;NA;0,5;1;0,62
"210";"#6DB581";0,475547992899407;1;"4";3;FALSE;0;0,475547992899407;1;1;NA;0,5;1;0,62
"211";"#6DB581";0,458597334349295;2;"4";3;FALSE;0;0,458597334349295;2;2;NA;0,5;1;0,62
"212";"#6DB581";0,477696810599409;3;"4";3;FALSE;0;0,477696810599409;3;3;NA;0,5;1;0,62
"213";"#6DB581";0,436493388495447;4;"4";3;FALSE;0;0,436493388495447;4;4;NA;0,5;1;0,62
"214";"#6DB581";0,414402160157595;5;"4";3;FALSE;0;0,414402160157595;5;5;NA;0,5;1;0,62
"215";"#6DB581";0,415369965924783;6;"4";3;FALSE;0;0,415369965924783;6;6;NA;0,5;1;0,62
"216";"#6DB581";0,428423746804006;7;"4";3;FALSE;0;0,428423746804006;7;7;NA;0,5;1;0,62
"217";"#6DB581";0,419777107667345;8;"4";3;FALSE;0;0,419777107667345;8;8;NA;0,5;1;0,62
"218";"#6DB581";0,449743351070576;9;"4";3;FALSE;0;0,449743351070576;9;9;NA;0,5;1;0,62
"219";"#6DB581";0,407476674359376;10;"4";3;FALSE;0;0,407476674359376;10;10;NA;0,5;1;0,62
"220";"#6DB581";0,438686194574626;11;"4";3;FALSE;0;0,438686194574626;11;11;NA;0,5;1;0,62
"221";"#6DB581";0,468765207073565;12;"4";3;FALSE;0;0,468765207073565;12;12;NA;0,5;1;0,62
"222";"#6DB581";0,529821747576719;13;"4";3;FALSE;0;0,529821747576719;13;13;NA;0,5;1;0,62
"223";"#6DB581";0,624368609010642;14;"4";3;FALSE;0;0,624368609010642;14;14;NA;0,5;1;0,62
"224";"#6DB581";0,651571487865058;15;"4";3;FALSE;0;0,651571487865058;15;15;NA;0,5;1;0,62
"225";"#6DB581";0,630722905197292;16;"4";3;FALSE;0;0,630722905197292;16;16;NA;0,5;1;0,62
"226";"#6DB581";0,633594130920127;17;"4";3;FALSE;0;0,633594130920127;17;17;NA;0,5;1;0,62
"227";"#6DB581";0,631487306577695;18;"4";3;FALSE;0;0,631487306577695;18;18;NA;0,5;1;0,62
"228";"#6DB581";0,63048829350073;19;"4";3;FALSE;0;0,63048829350073;19;19;NA;0,5;1;0,62
"229";"#4C3F30";1;1;"5";1;FALSE;0,769566565876685;1;1;1;NA;0,5;1;0,62
"230";"#4C3F30";1;2;"5";1;FALSE;0,793498936256658;1;2;2;NA;0,5;1;0,62
"231";"#4C3F30";1;3;"5";1;FALSE;0,749350536359197;1;3;3;NA;0,5;1;0,62
"232";"#4C3F30";1;4;"5";1;FALSE;0,713601599313841;1;4;4;NA;0,5;1;0,62
"233";"#4C3F30";1;5;"5";1;FALSE;0,711958556690245;1;5;5;NA;0,5;1;0,62
"234";"#4C3F30";1;6;"5";1;FALSE;0,710919233776117;1;6;6;NA;0,5;1;0,62
"235";"#4C3F30";1;7;"5";1;FALSE;0,707727249567076;1;7;7;NA;0,5;1;0,62
"236";"#4C3F30";1;8;"5";1;FALSE;0,701449707587332;1;8;8;NA;0,5;1;0,62
